timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
18:47.6,207,86 /adminlogin.php,200,OK,DeleteStaff 5-7,text,TRUE,,2201,385,2,13,207,0,118
18:47.6,1884,43 /display_customer.php,200,OK,EditCustomer 2-3,text,TRUE,,511590,970,3,15,119,0,0
18:47.6,1867,79 /display_customer.php,200,OK,AddCustomer 4-6,text,TRUE,,511590,970,3,16,123,0,0
18:47.6,208,93 /delete_staff.php,200,OK,DeleteStaff 5-6,text,TRUE,,5854,964,2,13,112,0,0
18:47.7,1883,33 /display_customer.php,200,OK,EditCustomer 2-4,text,TRUE,,511590,970,3,15,98,0,0
18:47.7,181,64 /admin_hompage.php,200,OK,DeleteCustomer 3-4,text,TRUE,,4811,971,4,13,90,0,0
18:47.7,206,3 /,200,OK,EditStaff 1-6,text,TRUE,,4328,371,2,13,206,0,97
18:47.8,1928,59 /delete_customer.php,200,OK,DeleteCustomer 3-6,text,TRUE,,511587,969,4,15,110,0,0
18:47.8,198,16 /admin_hompage.php,200,OK,EditStaff 1-5,text,TRUE,,4811,959,2,13,95,0,0
18:47.8,192,104 /admin_hompage.php,200,OK,AddStaff 6-6,text,TRUE,,4811,961,1,13,93,0,0
18:47.8,1930,63 /delete_customer.php,200,OK,DeleteCustomer 3-5,text,TRUE,,511587,973,4,15,112,0,0
18:47.8,409,89 /adminlogin.php,200,OK,DeleteStaff 5-7,text,TRUE,,7043,1646,1,12,92,0,0
18:47.8,262,75 /admin_hompage.php,200,OK,AddCustomer 4-7,text,TRUE,,4811,961,2,13,98,0,0
18:47.8,265,94 /admin_hompage.php,200,OK,DeleteStaff 5-6,text,TRUE,,4811,965,2,13,108,0,0
18:47.9,1499,65 /display_customer.php,200,OK,DeleteCustomer 3-4,text,TRUE,,511590,970,5,16,140,0,0
18:47.9,160,10 /adminlogin.php,200,OK,EditStaff 1-6,text,TRUE,,2200,385,2,13,160,0,0
18:48.0,538,17 /display_staff.php,200,OK,EditStaff 1-5,text,TRUE,,5857,967,2,13,159,0,0
18:48.0,347,105 /addstaff.php,200,OK,AddStaff 6-6,text,TRUE,,7047,962,1,12,164,0,0
18:48.1,386,76 /addcustomer.php,200,OK,AddCustomer 4-7,text,TRUE,,7186,965,2,13,191,0,0
18:48.1,588,11 /adminlogin.php,200,OK,EditStaff 1-6,text,TRUE,,7043,1646,1,14,196,0,0
18:48.2,384,90 /admin_hompage.php,200,OK,DeleteStaff 5-7,text,TRUE,,4811,961,1,12,188,0,0
18:48.3,395,106 /add_staff.php,200,OK,AddStaff 6-6,text,TRUE,,2625,1313,2,14,193,0,0
18:48.4,400,55 /adminlogin.php,200,OK,DeleteCustomer 3-7,text,TRUE,,2201,385,5,14,400,0,194
18:48.5,805,77 /add_customer.php,200,OK,AddCustomer 4-7,text,TRUE,,5209,1889,3,16,391,0,0
18:48.6,419,91 /delete_staff.php,200,OK,DeleteStaff 5-7,text,TRUE,,5854,966,2,15,205,0,0
18:48.7,439,100 /adminlogin.php,200,OK,AddStaff 6-7,text,TRUE,,2201,385,2,15,439,0,213
18:48.7,438,71 /adminlogin.php,200,OK,AddCustomer 4-8,text,TRUE,,2201,385,3,15,438,0,212
18:48.7,440,12 /admin_hompage.php,200,OK,EditStaff 1-6,text,TRUE,,4811,961,1,15,212,0,0
18:48.7,437,107 /admin_hompage.php,200,OK,AddStaff 6-6,text,TRUE,,4811,957,2,15,211,0,0
18:48.8,578,57 /adminlogin.php,200,OK,DeleteCustomer 3-7,text,TRUE,,7043,1646,5,16,213,0,0
18:48.9,376,86 /adminlogin.php,200,OK,DeleteStaff 5-8,text,TRUE,,2201,385,2,16,376,0,222
18:49.0,463,92 /editstaff.php,200,OK,DeleteStaff 5-7,text,TRUE,,10080,1654,2,16,227,0,0
18:49.1,421,103 /adminlogin.php,200,OK,AddStaff 6-7,text,TRUE,,7043,1646,2,15,173,0,0
18:49.1,418,74 /adminlogin.php,200,OK,AddCustomer 4-8,text,TRUE,,7043,1646,2,15,171,0,0
18:49.1,264,13 /display_staff.php,200,OK,EditStaff 1-6,text,TRUE,,5856,967,1,15,157,0,0
18:49.1,399,108 /display_staff.php,200,OK,AddStaff 6-6,text,TRUE,,5857,967,2,15,153,0,0
18:49.1,263,24 /,200,OK,EditCustomer 2-5,text,TRUE,,4328,371,3,15,263,0,150
18:49.3,370,78 /admin_hompage.php,200,OK,AddCustomer 4-7,text,TRUE,,4812,963,2,15,243,0,117
18:49.3,364,89 /adminlogin.php,200,OK,DeleteStaff 5-8,text,TRUE,,7043,1646,2,15,108,0,0
18:49.4,236,58 /admin_hompage.php,200,OK,DeleteCustomer 3-7,text,TRUE,,4811,961,4,15,106,0,0
18:49.4,262,14 /editstaff.php,200,OK,EditStaff 1-6,text,TRUE,,6506,1122,2,15,150,0,0
18:49.4,143,30 /adminlogin.php,200,OK,EditCustomer 2-5,text,TRUE,,2200,385,3,15,143,0,0
18:49.4,236,3 /,200,OK,EditStaff 1-7,text,TRUE,,4328,371,2,15,236,0,134
18:49.5,439,93 /delete_staff.php,200,OK,DeleteStaff 5-7,text,TRUE,,5855,964,2,15,130,0,0
18:49.5,235,44 /admin_hompage.php,200,OK,EditCustomer 2-3,text,TRUE,,4811,973,3,15,141,0,0
18:49.5,240,104 /admin_hompage.php,200,OK,AddStaff 6-7,text,TRUE,,4811,961,2,14,133,0,0
18:49.5,236,75 /admin_hompage.php,200,OK,AddCustomer 4-8,text,TRUE,,4811,961,2,14,123,0,0
18:49.5,228,109 /admin_hompage.php,200,OK,AddStaff 6-6,text,TRUE,,4811,967,2,14,110,0,0
18:49.6,322,31 /adminlogin.php,200,OK,EditCustomer 2-5,text,TRUE,,7043,1646,2,13,114,0,0
18:49.6,123,39 /success.txt,200,OK,EditCustomer 2-4,text,TRUE,,384,298,3,15,123,0,68
18:49.6,1602,59 /delete_customer.php,200,OK,DeleteCustomer 3-7,text,TRUE,,511797,969,5,15,112,0,0
18:49.6,1405,79 /display_customer.php,200,OK,AddCustomer 4-7,text,TRUE,,511799,970,3,15,120,0,0
18:49.7,443,15 /alter_staff.php,200,OK,EditStaff 1-6,text,TRUE,,5205,1825,2,15,122,0,0
18:49.7,208,90 /admin_hompage.php,200,OK,DeleteStaff 5-8,text,TRUE,,4811,961,2,13,116,0,0
18:49.7,218,62 /editcustomer.php,200,OK,DeleteCustomer 3-6,text,TRUE,,2622,1138,5,15,123,0,0
18:49.7,118,10 /adminlogin.php,200,OK,EditStaff 1-7,text,TRUE,,2200,385,2,13,118,0,0
18:49.7,223,64 /admin_hompage.php,200,OK,DeleteCustomer 3-5,text,TRUE,,4811,971,5,15,128,0,0
18:49.7,234,40 /editcustomer.php,200,OK,EditCustomer 2-4,text,TRUE,,6044,1137,2,15,141,0,0
18:49.8,218,105 /addstaff.php,200,OK,AddStaff 6-7,text,TRUE,,7047,962,1,15,111,0,0
18:49.8,213,76 /addcustomer.php,200,OK,AddCustomer 4-8,text,TRUE,,7186,965,3,15,107,0,0
18:49.8,310,11 /adminlogin.php,200,OK,EditStaff 1-7,text,TRUE,,7043,1646,2,15,84,0,0
18:49.9,220,91 /delete_staff.php,200,OK,DeleteStaff 5-8,text,TRUE,,5854,966,2,15,104,0,0
18:49.9,227,32 /admin_hompage.php,200,OK,EditCustomer 2-5,text,TRUE,,4811,961,2,15,100,0,0
18:49.9,237,71 /adminlogin.php,200,OK,AddCustomer 4-9,text,TRUE,,2201,385,3,15,237,0,102
18:49.9,237,55 /adminlogin.php,200,OK,DeleteCustomer 3-8,text,TRUE,,2201,385,5,15,237,0,98
18:49.9,1845,63 /delete_customer.php,200,OK,DeleteCustomer 3-6,text,TRUE,,511797,973,6,18,117,0,0
18:49.9,223,94 /admin_hompage.php,200,OK,DeleteStaff 5-7,text,TRUE,,4811,965,2,15,92,0,0
18:49.9,1877,65 /display_customer.php,200,OK,DeleteCustomer 3-5,text,TRUE,,511800,970,6,18,117,0,0
18:49.9,412,41 /alter_customer.php,200,OK,EditCustomer 2-4,text,TRUE,,5206,1815,2,16,119,0,0
18:50.0,259,106 /add_staff.php,200,OK,AddStaff 6-7,text,TRUE,,2625,1313,2,15,114,0,0
18:50.0,431,77 /add_customer.php,200,OK,AddCustomer 4-8,text,TRUE,,5209,1889,3,16,144,0,0
18:50.1,449,92 /editstaff.php,200,OK,DeleteStaff 5-8,text,TRUE,,10080,1654,2,16,143,0,0
18:50.1,285,16 /admin_hompage.php,200,OK,EditStaff 1-6,text,TRUE,,4811,959,2,16,133,0,0
18:50.1,1917,33 /display_customer.php,200,OK,EditCustomer 2-5,text,TRUE,,512010,970,3,17,136,0,0
18:50.1,278,12 /admin_hompage.php,200,OK,EditStaff 1-7,text,TRUE,,4811,961,2,16,123,0,0
18:50.1,457,74 /adminlogin.php,200,OK,AddCustomer 4-9,text,TRUE,,7043,1646,3,16,130,0,0
18:50.1,459,57 /adminlogin.php,200,OK,DeleteCustomer 3-8,text,TRUE,,7043,1646,5,16,134,0,0
18:50.2,298,100 /adminlogin.php,200,OK,AddStaff 6-8,text,TRUE,,2201,385,2,16,298,0,143
18:50.2,307,107 /admin_hompage.php,200,OK,AddStaff 6-7,text,TRUE,,4811,957,2,16,151,0,0
18:50.3,314,86 /adminlogin.php,200,OK,DeleteStaff 5-9,text,TRUE,,2201,385,2,16,314,0,147
18:50.3,323,42 /admin_hompage.php,200,OK,EditCustomer 2-4,text,TRUE,,4811,965,2,16,152,0,0
18:50.4,344,17 /display_staff.php,200,OK,EditStaff 1-6,text,TRUE,,5856,967,2,16,159,0,0
18:50.4,342,13 /display_staff.php,200,OK,EditStaff 1-7,text,TRUE,,5856,967,1,15,162,0,0
18:50.4,354,78 /admin_hompage.php,200,OK,AddCustomer 4-8,text,TRUE,,4811,963,3,15,170,0,0
18:50.5,525,103 /adminlogin.php,200,OK,AddStaff 6-8,text,TRUE,,7043,1646,2,15,174,0,0
18:50.5,511,108 /display_staff.php,200,OK,AddStaff 6-7,text,TRUE,,5857,967,2,14,179,0,0
18:50.5,348,93 /delete_staff.php,200,OK,DeleteStaff 5-8,text,TRUE,,5854,964,2,15,182,0,0
18:50.6,522,89 /adminlogin.php,200,OK,DeleteStaff 5-9,text,TRUE,,7043,1646,2,14,182,0,0
18:50.6,356,75 /admin_hompage.php,200,OK,AddCustomer 4-9,text,TRUE,,4811,961,3,15,182,0,0
18:50.6,359,58 /admin_hompage.php,200,OK,DeleteCustomer 3-8,text,TRUE,,4811,961,5,15,182,0,0
18:50.7,2119,43 /display_customer.php,200,OK,EditCustomer 2-4,text,TRUE,,512010,970,3,16,200,0,0
18:50.7,336,14 /editstaff.php,200,OK,EditStaff 1-7,text,TRUE,,6506,1122,1,14,165,0,0
18:50.8,1854,79 /display_customer.php,200,OK,AddCustomer 4-8,text,TRUE,,512010,970,4,17,360,0,164
18:50.9,490,94 /admin_hompage.php,200,OK,DeleteStaff 5-8,text,TRUE,,4812,965,2,16,163,0,0
18:50.9,343,76 /addcustomer.php,200,OK,AddCustomer 4-9,text,TRUE,,7186,965,2,15,183,0,0
18:50.9,1926,59 /delete_customer.php,200,OK,DeleteCustomer 3-8,text,TRUE,,512007,969,5,16,187,0,0
18:51.0,326,104 /admin_hompage.php,200,OK,AddStaff 6-8,text,TRUE,,4811,961,2,15,163,0,0
18:51.0,338,109 /admin_hompage.php,200,OK,AddStaff 6-7,text,TRUE,,4811,967,2,15,167,0,0
18:51.1,498,15 /alter_staff.php,200,OK,EditStaff 1-7,text,TRUE,,5204,1825,2,16,164,0,0
18:51.1,323,90 /admin_hompage.php,200,OK,DeleteStaff 5-9,text,TRUE,,4811,961,1,15,154,0,0
18:51.2,340,3 /,200,OK,EditStaff 1-8,text,TRUE,,4328,371,2,15,340,0,159
18:51.2,331,62 /editcustomer.php,200,OK,DeleteCustomer 3-7,text,TRUE,,2622,1138,6,15,161,0,0
18:51.3,507,77 /add_customer.php,200,OK,AddCustomer 4-9,text,TRUE,,5209,1889,3,18,212,0,0
18:51.3,329,105 /addstaff.php,200,OK,AddStaff 6-8,text,TRUE,,7047,962,1,17,180,0,0
18:51.3,312,71 /adminlogin.php,200,OK,AddCustomer 4-10,text,TRUE,,2201,385,3,17,312,0,172
18:51.4,303,55 /adminlogin.php,200,OK,DeleteCustomer 3-9,text,TRUE,,2201,385,6,18,303,0,167
18:51.4,304,91 /delete_staff.php,200,OK,DeleteStaff 5-9,text,TRUE,,5854,966,2,18,160,0,0
18:51.5,133,10 /adminlogin.php,200,OK,EditStaff 1-8,text,TRUE,,2200,385,2,17,133,0,0
18:51.5,1755,63 /delete_customer.php,200,OK,DeleteCustomer 3-7,text,TRUE,,512217,973,6,17,149,0,0
18:51.5,303,24 /,200,OK,EditCustomer 2-6,text,TRUE,,4328,371,3,17,303,0,140
18:51.6,462,16 /admin_hompage.php,200,OK,EditStaff 1-7,text,TRUE,,4812,959,2,17,304,0,134
18:51.6,325,86 /adminlogin.php,200,OK,DeleteStaff 5-10,text,TRUE,,2201,385,2,17,325,0,141
18:51.6,313,106 /add_staff.php,200,OK,AddStaff 6-8,text,TRUE,,2625,1313,2,17,144,0,0
18:51.6,486,11 /adminlogin.php,200,OK,EditStaff 1-8,text,TRUE,,7043,1646,2,17,154,0,0
18:51.6,518,74 /adminlogin.php,200,OK,AddCustomer 4-10,text,TRUE,,7043,1646,3,17,178,0,0
18:51.7,319,100 /adminlogin.php,200,OK,AddStaff 6-9,text,TRUE,,2201,385,2,17,319,0,167
18:51.7,509,57 /adminlogin.php,200,OK,DeleteCustomer 3-9,text,TRUE,,7043,1646,5,17,169,0,0
18:51.7,535,92 /editstaff.php,200,OK,DeleteStaff 5-9,text,TRUE,,10080,1654,2,17,184,0,0
18:51.7,345,64 /admin_hompage.php,200,OK,DeleteCustomer 3-6,text,TRUE,,4811,971,5,17,174,0,0
18:51.8,712,78 /admin_hompage.php,200,OK,AddCustomer 4-9,text,TRUE,,4812,963,3,16,159,0,0
18:51.9,162,30 /adminlogin.php,200,OK,EditCustomer 2-6,text,TRUE,,2200,385,3,17,162,0,0
18:51.9,583,89 /adminlogin.php,200,OK,DeleteStaff 5-10,text,TRUE,,7043,1646,2,17,162,0,0
18:51.9,547,107 /admin_hompage.php,200,OK,AddStaff 6-8,text,TRUE,,4811,957,2,17,173,0,0
18:52.0,656,103 /adminlogin.php,200,OK,AddStaff 6-9,text,TRUE,,7043,1646,2,16,181,0,0
18:52.0,594,31 /adminlogin.php,200,OK,EditCustomer 2-6,text,TRUE,,7043,1646,3,17,188,0,0
18:52.0,281,39 /success.txt,200,OK,EditCustomer 2-5,text,TRUE,,384,298,3,17,281,0,130
18:52.0,467,17 /display_staff.php,200,OK,EditStaff 1-7,text,TRUE,,5856,967,2,17,187,0,0
18:52.1,419,64 /admin_hompage.php,200,OK,DeleteCustomer 3-3,text,TRUE,,4811,971,5,17,178,0,0
18:52.1,1931,65 /display_customer.php,200,OK,DeleteCustomer 3-6,text,TRUE,,512220,970,6,19,195,0,0
18:52.1,506,12 /admin_hompage.php,200,OK,EditStaff 1-8,text,TRUE,,4811,961,1,16,376,0,0
18:52.2,456,75 /admin_hompage.php,200,OK,AddCustomer 4-10,text,TRUE,,4811,961,3,16,333,0,0
18:52.2,393,58 /admin_hompage.php,200,OK,DeleteCustomer 3-9,text,TRUE,,4811,961,5,17,291,0,0
18:52.3,477,93 /delete_staff.php,200,OK,DeleteStaff 5-9,text,TRUE,,5855,964,2,16,242,0,0
18:52.3,348,40 /editcustomer.php,200,OK,EditCustomer 2-5,text,TRUE,,6044,1137,3,16,197,0,0
18:52.5,381,108 /display_staff.php,200,OK,AddStaff 6-8,text,TRUE,,5857,967,2,16,223,0,97
18:52.5,243,90 /admin_hompage.php,200,OK,DeleteStaff 5-10,text,TRUE,,4811,961,2,16,104,0,0
18:52.5,4347,65 /display_customer.php,200,OK,DeleteCustomer 3-3,text,TRUE,,512220,970,6,19,101,0,0
18:52.5,1850,79 /display_customer.php,200,OK,AddCustomer 4-9,text,TRUE,,512220,970,4,19,162,0,0
18:52.6,292,71 /adminlogin.php,200,OK,AddCustomer 4-11,text,TRUE,,2201,385,3,16,292,0,134
18:52.6,1866,59 /delete_customer.php,200,OK,DeleteCustomer 3-9,text,TRUE,,512217,969,6,19,156,0,0
18:52.6,283,32 /admin_hompage.php,200,OK,EditCustomer 2-6,text,TRUE,,4811,961,3,17,141,0,0
18:52.6,276,76 /addcustomer.php,200,OK,AddCustomer 4-10,text,TRUE,,7186,965,3,18,138,0,0
18:52.6,278,104 /admin_hompage.php,200,OK,AddStaff 6-9,text,TRUE,,4811,961,2,18,138,0,0
18:52.6,287,13 /display_staff.php,200,OK,EditStaff 1-8,text,TRUE,,5856,967,2,18,146,0,0
18:52.7,474,41 /alter_customer.php,200,OK,EditCustomer 2-5,text,TRUE,,5206,1815,2,17,168,0,0
18:52.7,287,94 /admin_hompage.php,200,OK,DeleteStaff 5-9,text,TRUE,,4811,965,3,19,147,0,0
18:52.7,297,91 /delete_staff.php,200,OK,DeleteStaff 5-10,text,TRUE,,5854,966,2,18,142,0,0
18:52.8,302,44 /admin_hompage.php,200,OK,EditCustomer 2-4,text,TRUE,,4811,973,3,18,138,0,0
18:52.8,463,74 /adminlogin.php,200,OK,AddCustomer 4-11,text,TRUE,,7043,1646,3,17,142,0,0
18:52.9,288,109 /admin_hompage.php,200,OK,AddStaff 6-8,text,TRUE,,4811,967,3,18,136,0,0
18:52.9,308,62 /editcustomer.php,200,OK,DeleteCustomer 3-8,text,TRUE,,2622,1138,6,17,138,0,0
18:52.9,295,3 /,200,OK,EditStaff 1-9,text,TRUE,,4328,371,2,17,295,0,135
18:52.9,2229,33 /display_customer.php,200,OK,EditCustomer 2-6,text,TRUE,,512220,970,3,18,160,0,0
18:52.9,315,55 /adminlogin.php,200,OK,DeleteCustomer 3-10,text,TRUE,,2201,385,6,17,315,0,151
18:52.9,525,77 /add_customer.php,200,OK,AddCustomer 4-10,text,TRUE,,5209,1889,3,17,181,0,0
18:52.9,324,105 /addstaff.php,200,OK,AddStaff 6-9,text,TRUE,,7047,962,2,17,158,0,0
18:52.9,315,14 /editstaff.php,200,OK,EditStaff 1-8,text,TRUE,,6506,1122,2,17,157,0,0
18:52.9,323,86 /adminlogin.php,200,OK,DeleteStaff 5-11,text,TRUE,,2201,385,2,17,323,0,155
18:53.0,513,92 /editstaff.php,200,OK,DeleteStaff 5-10,text,TRUE,,10080,1654,2,17,173,0,0
18:53.1,347,42 /admin_hompage.php,200,OK,EditCustomer 2-5,text,TRUE,,4811,965,2,17,163,0,0
18:53.2,347,100 /adminlogin.php,200,OK,AddStaff 6-10,text,TRUE,,2201,385,2,17,347,0,170
18:53.2,158,10 /adminlogin.php,200,OK,EditStaff 1-9,text,TRUE,,2200,385,2,17,158,0,0
18:53.2,2310,63 /delete_customer.php,200,OK,DeleteCustomer 3-8,text,TRUE,,512427,973,6,19,180,0,0
18:53.2,536,57 /adminlogin.php,200,OK,DeleteCustomer 3-10,text,TRUE,,7043,1646,6,17,167,0,0
18:53.2,360,106 /add_staff.php,200,OK,AddStaff 6-9,text,TRUE,,2625,1313,2,17,179,0,0
18:53.2,729,15 /alter_staff.php,200,OK,EditStaff 1-8,text,TRUE,,5205,1825,2,18,350,0,175
18:53.2,546,89 /adminlogin.php,200,OK,DeleteStaff 5-11,text,TRUE,,7043,1646,2,17,177,0,0
18:53.3,368,64 /admin_hompage.php,200,OK,DeleteCustomer 3-7,text,TRUE,,4811,971,6,17,183,0,0
18:53.3,359,75 /admin_hompage.php,200,OK,AddCustomer 4-11,text,TRUE,,4811,961,3,17,174,0,0
18:53.3,547,11 /adminlogin.php,200,OK,EditStaff 1-9,text,TRUE,,7043,1646,2,17,179,0,0
18:53.4,562,78 /admin_hompage.php,200,OK,AddCustomer 4-10,text,TRUE,,4812,963,3,18,380,0,183
18:53.5,2275,43 /display_customer.php,200,OK,EditCustomer 2-5,text,TRUE,,512430,970,3,20,188,0,0
18:53.5,567,103 /adminlogin.php,200,OK,AddStaff 6-10,text,TRUE,,7043,1646,2,18,184,0,0
18:53.5,578,93 /delete_staff.php,200,OK,DeleteStaff 5-10,text,TRUE,,5855,964,2,18,196,0,0
18:53.6,571,107 /admin_hompage.php,200,OK,AddStaff 6-9,text,TRUE,,4812,957,2,18,190,0,0
18:53.7,2119,65 /display_customer.php,200,OK,DeleteCustomer 3-7,text,TRUE,,512430,970,6,20,203,0,0
18:53.7,385,76 /addcustomer.php,200,OK,AddCustomer 4-11,text,TRUE,,7186,965,4,18,194,0,0
18:53.7,379,58 /admin_hompage.php,200,OK,DeleteCustomer 3-10,text,TRUE,,4811,961,5,18,185,0,0
18:53.8,381,90 /admin_hompage.php,200,OK,DeleteStaff 5-11,text,TRUE,,4811,961,2,18,186,0,0
18:53.9,374,12 /admin_hompage.php,200,OK,EditStaff 1-9,text,TRUE,,4811,961,2,18,193,0,0
18:53.9,375,24 /,200,OK,EditCustomer 2-7,text,TRUE,,4328,371,3,19,375,0,195
18:54.0,378,16 /admin_hompage.php,200,OK,EditStaff 1-8,text,TRUE,,4811,959,2,19,196,0,0
18:54.0,2148,79 /display_customer.php,200,OK,AddCustomer 4-10,text,TRUE,,512430,970,4,20,211,0,0
18:54.0,365,71 /adminlogin.php,200,OK,AddCustomer 4-12,text,TRUE,,2201,385,3,18,365,0,182
18:54.1,587,77 /add_customer.php,200,OK,AddCustomer 4-11,text,TRUE,,5209,1889,3,19,201,0,0
18:54.1,373,104 /admin_hompage.php,200,OK,AddStaff 6-10,text,TRUE,,4811,961,2,19,181,0,0
18:54.1,2281,59 /delete_customer.php,200,OK,DeleteCustomer 3-10,text,TRUE,,512637,969,6,20,177,0,0
18:54.1,363,94 /admin_hompage.php,200,OK,DeleteStaff 5-10,text,TRUE,,4811,965,3,19,170,0,0
18:54.2,380,108 /display_staff.php,200,OK,AddStaff 6-9,text,TRUE,,5856,967,2,18,184,0,0
18:54.2,372,91 /delete_staff.php,200,OK,DeleteStaff 5-11,text,TRUE,,5854,966,2,18,189,0,0
18:54.3,384,86 /adminlogin.php,200,OK,DeleteStaff 5-12,text,TRUE,,2201,385,2,19,384,0,192
18:54.3,387,13 /display_staff.php,200,OK,EditStaff 1-9,text,TRUE,,5856,967,3,19,193,0,0
18:54.3,194,30 /adminlogin.php,200,OK,EditCustomer 2-7,text,TRUE,,2200,385,3,18,194,0,0
18:54.3,387,17 /display_staff.php,200,OK,EditStaff 1-8,text,TRUE,,5856,967,3,20,192,0,0
18:54.4,641,74 /adminlogin.php,200,OK,AddCustomer 4-12,text,TRUE,,7043,1646,3,19,179,0,0
18:54.4,393,55 /adminlogin.php,200,OK,DeleteCustomer 3-11,text,TRUE,,2201,385,6,19,393,0,194
18:54.4,466,105 /addstaff.php,200,OK,AddStaff 6-10,text,TRUE,,7047,962,3,19,192,0,0
18:54.5,395,62 /editcustomer.php,200,OK,DeleteCustomer 3-9,text,TRUE,,2622,1138,6,19,196,0,0
18:54.5,611,31 /adminlogin.php,200,OK,EditCustomer 2-7,text,TRUE,,7043,1646,3,18,205,0,0
18:54.5,466,109 /admin_hompage.php,200,OK,AddStaff 6-9,text,TRUE,,4811,967,3,19,189,0,0
18:54.5,850,92 /editstaff.php,200,OK,DeleteStaff 5-11,text,TRUE,,10081,1654,2,19,191,0,0
18:54.6,389,3 /,200,OK,EditStaff 1-10,text,TRUE,,4328,371,2,19,389,0,193
18:54.6,601,89 /adminlogin.php,200,OK,DeleteStaff 5-12,text,TRUE,,7043,1646,2,19,198,0,0
18:54.6,401,14 /editstaff.php,200,OK,EditStaff 1-9,text,TRUE,,6506,1122,2,18,199,0,0
18:54.6,599,78 /admin_hompage.php,200,OK,AddCustomer 4-11,text,TRUE,,4812,963,4,19,399,0,197
18:54.7,404,100 /adminlogin.php,200,OK,AddStaff 6-11,text,TRUE,,2201,385,2,18,404,0,198
18:54.8,599,57 /adminlogin.php,200,OK,DeleteCustomer 3-11,text,TRUE,,7043,1646,6,19,223,0,0
18:54.9,2162,63 /delete_customer.php,200,OK,DeleteCustomer 3-9,text,TRUE,,512637,973,5,19,218,0,0
18:54.9,407,106 /add_staff.php,200,OK,AddStaff 6-10,text,TRUE,,2625,1313,2,19,208,0,0
18:55.0,203,10 /adminlogin.php,200,OK,EditStaff 1-10,text,TRUE,,2200,385,2,18,203,0,0
18:55.0,377,75 /admin_hompage.php,200,OK,AddCustomer 4-12,text,TRUE,,4811,961,4,19,199,0,0
18:55.0,768,15 /alter_staff.php,200,OK,EditStaff 1-9,text,TRUE,,5205,1825,2,19,386,0,198
18:55.1,588,103 /adminlogin.php,200,OK,AddStaff 6-11,text,TRUE,,7043,1646,2,20,211,0,0
18:55.1,287,39 /success.txt,200,OK,EditCustomer 2-6,text,TRUE,,384,298,3,19,287,0,147
18:55.1,386,32 /admin_hompage.php,200,OK,EditCustomer 2-7,text,TRUE,,4811,961,3,19,189,0,0
18:55.2,561,11 /adminlogin.php,200,OK,EditStaff 1-10,text,TRUE,,7043,1646,2,20,193,0,0
18:55.2,359,71 /adminlogin.php,200,OK,AddCustomer 4-13,text,TRUE,,2201,385,4,19,359,0,179
18:55.2,364,90 /admin_hompage.php,200,OK,DeleteStaff 5-12,text,TRUE,,4811,961,3,20,176,0,0
18:55.2,2157,79 /display_customer.php,200,OK,AddCustomer 4-11,text,TRUE,,512640,970,4,20,206,0,0
18:55.3,599,107 /admin_hompage.php,200,OK,AddStaff 6-10,text,TRUE,,4812,957,2,20,391,0,197
18:55.4,377,76 /addcustomer.php,200,OK,AddCustomer 4-12,text,TRUE,,7186,965,4,20,180,0,0
18:55.4,380,58 /admin_hompage.php,200,OK,DeleteCustomer 3-11,text,TRUE,,4811,961,6,20,176,0,0
18:55.4,381,93 /delete_staff.php,200,OK,DeleteStaff 5-11,text,TRUE,,5854,964,3,20,178,0,0
18:55.4,385,40 /editcustomer.php,200,OK,EditCustomer 2-6,text,TRUE,,6044,1137,3,19,187,0,0
18:55.5,419,64 /admin_hompage.php,200,OK,DeleteCustomer 3-8,text,TRUE,,4811,971,6,20,200,0,0
18:55.5,2319,33 /display_customer.php,200,OK,EditCustomer 2-7,text,TRUE,,512640,970,3,19,219,0,0
18:55.6,575,74 /adminlogin.php,200,OK,AddCustomer 4-13,text,TRUE,,7043,1646,3,18,198,0,0
18:55.6,390,86 /adminlogin.php,200,OK,DeleteStaff 5-13,text,TRUE,,2201,385,3,20,390,0,200
18:55.6,389,91 /delete_staff.php,200,OK,DeleteStaff 5-12,text,TRUE,,5854,966,3,20,201,0,0
18:55.6,412,104 /admin_hompage.php,200,OK,AddStaff 6-11,text,TRUE,,4811,961,2,20,209,0,0
18:55.7,390,12 /admin_hompage.php,200,OK,EditStaff 1-10,text,TRUE,,4811,961,2,19,194,0,0
18:55.7,392,44 /admin_hompage.php,200,OK,EditCustomer 2-5,text,TRUE,,4811,973,3,19,189,0,0
18:55.8,788,77 /add_customer.php,200,OK,AddCustomer 4-12,text,TRUE,,5210,1889,3,20,214,0,0
18:55.8,2085,59 /delete_customer.php,200,OK,DeleteCustomer 3-11,text,TRUE,,512847,969,6,19,197,0,0
18:55.8,371,94 /admin_hompage.php,200,OK,DeleteStaff 5-11,text,TRUE,,4811,965,3,18,184,0,0
18:55.8,565,41 /alter_customer.php,200,OK,EditCustomer 2-6,text,TRUE,,5206,1815,3,20,195,0,0
18:55.8,380,16 /admin_hompage.php,200,OK,EditStaff 1-9,text,TRUE,,4811,959,2,18,187,0,0
18:55.9,369,55 /adminlogin.php,200,OK,DeleteCustomer 3-12,text,TRUE,,2201,385,6,18,369,0,188
